,URL,is_negative
110,https://hellosubscription.com/2015/01/35-off-first-citrus-lane-valentines-bonus-box-free/,0
111,https://hellosubscription.com/2015/01/new-try-the-world-coupon-half-off-first-box/,1
112,https://hellosubscription.com/2015/01/gilt-city-deal-for-new-mens-subscription-trendy-butler-box-more-subscriptions/,0
113,https://hellosubscription.com/2015/01/new-candy-club-coupon-save-15/,0
114,https://hellosubscription.com/2015/01/globein-international-artisan-subscription-box-review-january-2015/,0
115,https://hellosubscription.com/2015/01/uniforms-awesome-basics-for-kids-super-sale-at-gap-save-an-extra-10/,0
116,https://hellosubscription.com/2015/01/popsugar-must-have-target-collaboration-box-spoilers/,0
117,https://hellosubscription.com/2015/01/december-2014-citrus-lane-review-free-bonus-box-coupon-almost-gone-2-5-year-boy/,0
118,https://hellosubscription.com/2015/01/birchbox-fresh-start-limited-edition-box-available-now-coupons/,0
119,https://hellosubscription.com/2015/01/full-size-bonus-in-january-vegan-cuts-snack-box-and-ellovi-bonus-in-beauty-box/,0
120,https://hellosubscription.com/2015/01/free-shipping-on-january-treatsie-box-coupon-ends-tuesday/,0
121,https://hellosubscription.com/2015/01/new-fresh-start-limited-edition-birchbox-tomorrow/,0
122,https://hellosubscription.com/2015/01/total-beauty-better-than-black-friday-warehouse-sale/,0
123,https://hellosubscription.com/2015/01/new-guest-barktender-at-bauble-bar/,0
124,https://hellosubscription.com/2015/01/gwynnie-bee-review-try-it-for-only-10-size-10-32-fashion-subscription/,0
125,https://hellosubscription.com/2015/01/julep-i-woke-up-like-this-mystery-box-available-free-polish-coupon/,0
126,https://hellosubscription.com/2015/01/plated-review-free-plates-coupon-platedpics/,0
127,https://hellosubscription.com/2015/01/manly-monday-mens-subscription-box-reviews-11/,1
128,https://hellosubscription.com/2015/01/half-off-citrus-lane-coupon-expires/,0
129,https://hellosubscription.com/2015/01/january-2015-beauteque-bb-bag-review/,0
130,https://hellosubscription.com/2015/01/petbrosia-review-free-box-coupon-dog-cat-food-subscription/,0
131,https://hellosubscription.com/2015/01/january-2015-birchbox-review-coupons-two-important-things-to-know-for-birchbox/,0
132,https://hellosubscription.com/2015/01/january-2015-hamptons-lane-healthy-eating-box-review-10-coupon/,0
133,https://hellosubscription.com/2015/01/glossybox-complete-january-2015-spoilers-100-free-gwp/,0
134,https://hellosubscription.com/2015/01/january-2015-fabletics-review-50-off-coupon/,0
135,https://hellosubscription.com/2015/01/bespoke-post-shop-coupon-free-football-koozie-a-peek-at-the-infuse-box/,0
136,https://hellosubscription.com/2015/01/january-2015-stitch-fix-review-stitchfix/,0
137,https://hellosubscription.com/2015/01/panier-box-review-french-food-subscription-box-january-2015/,0
138,https://hellosubscription.com/2015/01/diet-direct-review-wonderslim-cookies-bariwise-snacks/,0
139,https://hellosubscription.com/2015/01/january-2015-allure-sample-society-review-coupon/,0
140,https://hellosubscription.com/2015/01/my-pretend-place-subscription-box-review-coupon-dress-up-role-play/,0
141,https://hellosubscription.com/2015/01/koala-crate-review-coupon-november-2014-transportation-giveaway/,0
142,https://hellosubscription.com/2015/01/new-julep-free-box/,0
143,https://hellosubscription.com/2015/01/chococurb-review-january-2015-new-chocolate-subscription-box/,0
144,https://hellosubscription.com/2015/01/december-2014-citrus-lane-review-free-bonus-box-coupon-3-month-old-baby-boy/,0
145,https://hellosubscription.com/2015/01/honest-company-deodorant-review-new-sea-salt-sugar-scrub-coupon/,0
146,https://hellosubscription.com/2015/01/january-2015-wantable-accessories-jewelry-subscription-box-review/,0
147,https://hellosubscription.com/2015/01/new-glossybox-coupon-100-gwp-january-spoiler/,0
148,https://hellosubscription.com/2015/01/golden-tote-mystery-tote-all-sizes-available-january-tote-open/,0
149,https://hellosubscription.com/2015/01/julep-new-years-resolution-gwp-free-with-25-orders/,0
150,https://hellosubscription.com/2015/01/green-kid-crafts-subscription-box-review-coupon/,0
151,https://hellosubscription.com/2015/01/doodle-crate-review-color-block-candles-november-2014/,0
152,https://hellosubscription.com/2015/01/tinker-crate-review-motor-november-2014/,0
153,https://hellosubscription.com/2015/01/popsugar-must-have-target-collaboration-box/,0
154,https://hellosubscription.com/2015/01/december-2014-golden-tote-review-mystery-tote-sale/,0
155,https://hellosubscription.com/2015/01/new-julep-valentines-day-welcome-boxes-save-50-or-coupon-for-free-box/,0
156,https://hellosubscription.com/2015/01/january-2015-allure-sample-society-spoilers/,0
157,https://hellosubscription.com/2015/01/december-2014-swiggydiggydoo-review/,0
158,https://hellosubscription.com/2015/01/december-2014-lootcrate-review-promo-code-january-2015-spoilers/,0
159,https://hellosubscription.com/2015/01/december-2014-glossybox-review/,0
160,https://hellosubscription.com/2015/01/golden-tote-mystery-tote-reminder-january-tote-open/,0
161,https://hellosubscription.com/2015/01/20-off-first-citrus-lane-valentines-bonus-box-free-back-again/,0
162,https://hellosubscription.com/2015/01/january-2015-popsugar-must-have-box-spoilers/,0
163,https://hellosubscription.com/2015/01/january-2014-the-boodle-box-review-girls-subscription-box/,0
164,https://hellosubscription.com/2015/01/december-2014-nerd-block-jr-girls-review-coupon-nerdblock/,0
165,https://hellosubscription.com/2015/01/december-2014-citrus-lane-review-coupons-1-year-4-5-months-girl/,0
166,https://hellosubscription.com/2015/01/december-2014-spork-pack-review-coupon-food-kitchen-gadgets-box/,0
167,https://hellosubscription.com/2015/01/december-2014-swaagbox-review-time-of-the-month-subscription-first-box-5/,0
168,https://hellosubscription.com/2015/01/manly-monday-mens-subscription-box-reviews-10/,0
169,https://hellosubscription.com/2015/01/golden-tote-complete-january-2015-spoilers/,0
170,https://hellosubscription.com/2015/01/december-bluum-subscription-box-review-coupon-pre-k-boy/,0
171,https://hellosubscription.com/2015/01/january-2015-birchbox-man-review/,0
172,https://hellosubscription.com/2015/01/december-2014-socialbliss-style-box-review-thestylebox/,0
173,https://hellosubscription.com/2015/01/december-2014-petbox-subscription-review-coupon/,0
174,https://hellosubscription.com/2015/01/my-subscription-addiction-msa02-quarterly-subscription-box-review-december-2014-winter-box/,0
175,https://hellosubscription.com/2015/01/december-2014-gourmet-taste-trunk-subscription-box-review-coupon/,0
176,https://hellosubscription.com/2015/01/20-off-first-citrus-lane-valentines-bonus-box-free-ends-today/,0
177,https://hellosubscription.com/2015/01/december-2014-kloverbox-review-coupon-green-eco-friendly-subscription-box/,0
178,https://hellosubscription.com/2015/01/december-2014-ibbeautiful-teen-tween-subscription-box-review/,0
